USP1,PRDX6,DUT,APITD1-CORT///APITD1,ATP6AP1,RWDD1,RPS9,ESD,PICALM,HBG2///HBG1,UNG,COX11,SERP1,GTF2H5,PTMA,NDUFB6,KTN1,AREG,PLS3,FKBP3,ARMCX1,RAG1,RBM3,VPREB1,HLF,SNRPB,SLC39A8,PAWR,VPS13A,CRHBP,HNRNPDL,UBA2,LOC101060817///GCSH,CIRBP,YME1L1,CLGN,TPD52,PSIP1,SEC61B,JAM2,NAP1L1,HMGB2,NRIP1,MZT2A///MZT2B///PHGDH,DPPA4,TOP2B,LOC101929479///LOC727751///LOC642423///GOLGA2P7///GOLGA2P10,ITGB3BP,RCN2,FKBP11,SEMA3C,MYLK,SNRPD1,AKAP12,REC8,HBA2///HBA1,CCL5,FBXO9,FABP5,PCDH9,PHGDH,FAM30A,NUDT11,ATP6V1B2,MAD2L1,PEBP1,FOXN3,IBTK,TRAC///TRAJ17///TRAV20///TRDV2,MRPL9,CACNA1F,PDIA6,AVP,CD3D,NSMCE4A,CTDSPL,C8orf33,SLC4A1,RFC2,CX3CR1,IGLL1,HMGB1,TMEM38B,RFC5,BTBD3,C3AR1,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,GNLY,TMEM97,LDOC1,SMARCE1,CD2,CCL13,DHFR,PTPRD,HELLS,PDE4B,VPREB3,IGHD,SRI,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH,REXO2,PFDN4,CDK2AP1,GIMAP4,FAM3C,MIR631///NEIL1,CD79B,SC5D,TMEM8A,FNBP1,TMEM14B,NAALADL1,BEX3,NDUFA1,MAGOHB///MAGOH,HDGFRP3,IGHA2///IGHA1///IGH,ELMO2,IL4R,NUCKS1,GIMAP1-GIMAP5///GIMAP5,ODC1,MCM7,DSG2,PLOD2,EREG,IFT57,CD70,ALAS2,ALDH1A1,TCF4,SERPINE2,C10orf10,CHMP2B,TPP1,RPA3,STMN1,C1orf21,SLC25A37,FOS,HMGN5,EID1,H2AFZ,DUSP26,TOP2A,NAP1L3,RRM1,RYBP,TSPYL5,DNTT,KYNU,ZNF334,LRIG1,MIS12,OXT,SNRPE,PCNA,ATP6V0E2,DUSP6,HCK,MIR6733///EBNA1BP2,MME,SH3BP4,C2,ADGRE5,AMD1,RAD51AP1,GNS,CFP,ZCCHC6,IQCJ-SCHIP1///SCHIP1,KLF10,CGREF1,CYAT1///IGLV1-44///IGLC1,PDE3B,RPS21,MPC2,PIK3R1,ALAS1,SETDB1,STAG2,TMPRSS2,CTSA,ZFP36,CITED2,INHBC,PKIG,COL5A1,SSR1,SOCS2,PXMP2,PLD1,IGKV1OR2-108,FYB,CDC42BPA,CCHCR1,GYPB,HADH,OGT,ABLIM1,WNT10B,TGFBRAP1,HSPE1,PAIP1,DYSF,IGKC,VAMP2,SRSF10,LSM7,BIRC5,VCAN,WIPI1,DENND4A,CRYGD,TEF,EXOSC9,MOGAT2,ZNF135,PPP1R10,BLNK,ITGAX,FCER1G,ZC4H2,POU2AF1,IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH,FHIT,ADAM10,PRF1,HS2ST1,TFEB,WTH3DI///RAB6A,NDUFA5,KLF2,ZFPL1,SHFM1,KRT10,S100P,CD247,TYROBP,YEATS4,ROBO3,CXorf57,IGHM,BBX,CLDN10,CDA,TMEM135///DNAJB6,PRSS8,AASS,TRAT1,ZBTB7A,PON3,RABGAP1,SLC6A8,HEXIM1,RASSF4,EMCN,SLC35D1,SERPINA1,LGALS3,EIF2AK3,CD8A,STAT2,PLCB4,TMEM243,NCF1C///NCF1B///NCF1,SNORA11E///SNORA11D///MAGED4///MAGED4B,NPY,IGLC1,BACH2,ARID3A,DUSP7,YWHAZ,TMEM121,LCK,S100A8,EHBP1L1,PPP3CC,FAM169A,ZCWPW1,PAX5,F2RL1,GNAQ,SULT1B1,TRPM2,ALOX5,GGH,OPCML,APOC1,TAOK2,LOC100996919///CD8B,TIMP1,IL13RA1,RAB5C,HBB,HIST3H2A,TRAC,WT1,Class
0.469756402,0.93728081,0.968422376,0.406738145,0.918501634,0.251631967,0.981458959,0.936828383,0.742120413,0.992544309,0.89610408,0.722668041,0.888972335,0.706423915,0.981407104,0.598078344,0.775149135,0.66877601,0.287971033,0.804016261,0.62949333,0.009839999,0.911453116,0.037026083,0.047857795,0.928354871,0.774827814,0.03915285,0.196962746,0.497982335,0.966131672,0.938656666,0.815974837,0.953745494,0.523107841,0.326530612,0.10523033,0.910069752,0.89502408,0.082218868,0.950377583,0.961263435,0.846971711,0.85923389,0.12757615,0.908680078,0.097304812,0.754613687,0.872999638,0.910617854,0.014155557,0.377003681,0.885535942,0.119855543,0.286126841,0.99587141,0.336794164,0.931262103,0.911934184,0.110416782,0.766058702,0.287767109,0.335357741,0.949094606,0.641815262,0.945249189,0.76050078,0.019586294,0.712831676,0.692762762,0.267653726,0.715948494,0.056454699,0.722376892,0.677838817,0.18062622,0.579647053,0.944367358,0.555938953,0.453302844,0.963583079,0.970815778,0.384206156,0.767915767,0.818987735,0.899717865,0.759825054,0.599247626,0.681998539,0.280688584,0.92168885,0.740017243,0.134823773,0.869720118,0.11742199,0.052992959,0.410378222,0.328317536,0.520128872,0.055966555,0.221117407,0.837638687,0.899458032,0.773982679,0.774184121,0.24803842,0.633320865,0.099952747,0.285714286,0.751406328,0.366855722,0.399106521,0.877730217,0.054489454,0.108877383,0.923040848,0.425753485,0.212782102,0.972454949,0.493016203,0.288174712,0.761805615,0.830964693,0.962918167,0.912456911,0.030767661,0.098898685,0.259577006,0.57478941,0.48794174,0.959895107,0.313946779,0.657304776,0.820835308,0.160147979,0.534860842,0.972441539,0.847628629,0.935426253,0.213490227,0.836259304,0.990934083,0.00805071,0.291600383,0.947254986,0.030767661,0.013303534,0.084543051,0.824175571,0.842964343,0.037026083,0.350362693,0.572761736,0.09677007,0.249844483,0.524066735,0.256393017,0.427566114,0.77898576,0.805790356,0.964007302,0.676296217,0.835150901,0.261507775,0.276770235,0.492149931,0.83453279,0.874956531,0.702351982,0.663981704,0.333662334,0.758213982,0.399348752,0.877772743,0.034400781,0.980004559,0.718615121,0.860289804,0.847966872,0.546240782,0.861853706,0.900369908,0.619608215,0.621460959,0.943019457,0.967456552,0.88759046,0.187918115,0.64130851,0.078960651,0.961152341,0.791211894,0.71959676,0.680719511,0.374956251,0.704475942,0.678392391,0.205190262,0.624843435,0.828385135,0.895227923,0.4308752,0.348802078,0.949119507,0.862489725,0.910096328,0.319457721,0.948040444,0.545538199,0.455692913,0.905973173,0.528730702,0.185806599,0.251123131,0.454757232,0.091877481,0.642104504,0.529981267,0.1793066,0.032603861,0.067180797,0.140827121,0.400393707,0.825028873,0.301104356,0.042480318,0.080569623,0.305755783,0.874973028,0.891688369,0.508117566,0.227157974,0.189592059,0.773256348,0.923646495,0.424839409,0.858982455,0.763271921,0.220776997,0.698558832,0.615946808,0.671333452,0.700048542,0.028890425,0.711295013,0.35014082,0.637886773,0.109905196,0.860557307,0.327171522,0.351686524,0.428464784,0.851236204,0.482536365,0.752552612,0.281414554,0.769883849,0.120819299,0.064826904,0.662005722,0.401828087,0.683454235,0.459310685,0.701037789,0.572918193,0.524704044,0.865966909,0.531427587,0.193309986,0.2737787,0.398620826,0.517851688,0.760416399,0.470368897,0.962020031,0.555084072,0.05790671,0.972344831,0.10523033,0.399510012,0.46660436,0.521743348,0.283098003,0.639711037,0.910167169,0.770862994,0.790155652,0.404343131,0.792938915,0.627176459,0.214898949,0.630214075,0.585630316,0.941012934,0.698669422,0.586827855,0.998507554,0.298442789,0.509416863,0.392321621,1
0.662273192,0.931744068,0.960691445,0.470773246,0.904874022,0.712007967,0.977112094,0.922667816,0.851600132,0.994645384,0.696258547,0.775220665,0.788329476,0.584310976,0.980953904,0.768058824,0.901163427,0.30870244,0.097797746,0.826403054,0.48563805,0.051903755,0.88924709,0.249599126,0.458470613,0.880565533,0.819141048,0.335504466,0.511852965,0.464672197,0.951377989,0.821606972,0.794473762,0.941273895,0.791917872,0.20960475,0.137715098,0.927219928,0.897286993,0.43837187,0.894344083,0.963705366,0.888185257,0.944660219,0.146958524,0.9417351,0.085285707,0.804255088,0.730485108,0.802237552,0.045829667,0.175318662,0.871635389,0.081632653,0.565510623,0.996931148,0.75052474,0.937148078,0.910784338,0.360316538,0.604018989,0.028976197,0.137715098,0.914563017,0.704692074,0.929037592,0.839620508,0.242315041,0.830759681,0.674137826,0.263636646,0.864406073,0.177537159,0.826557962,0.489086956,0.133723107,0.641031229,0.959297139,0.526064607,0.626966324,0.956572008,0.95258449,0.366239472,0.539353665,0.667235502,0.910488976,0.869479376,0.608895351,0.797898093,0.712870704,0.928864406,0.773079389,0.205482974,0.757987485,0.330662901,0.222033718,0.828451168,0.334385887,0.914033898,0.426164827,0.918365235,0.755567636,0.839330022,0.611517998,0.868529905,0.306122449,0.564369743,0.446703034,0.499019235,0.653845992,0.428193106,0.623698956,0.831839202,0.183673469,0.50183569,0.857941603,0.504518838,0.309553955,0.985626518,0.583910202,0.774596858,0.891891476,0.840019124,0.947782184,0.899106605,0.141590234,0.01518453,0.138586095,0.395359149,0.441591894,0.949681265,0.397482112,0.66296943,0.74098427,0.429608676,0.417604209,0.976572967,0.765984658,0.838875151,0.226227297,0.870958352,0.987390578,0.013072144,0.604018989,0.970324086,0.307846713,0.52554314,0.066874738,0.854967114,0.807765536,0.324983713,0.1784764,0.660046321,0.034416808,0.094513398,0.478036133,0.271387646,0.683180295,0.898278292,0.615795079,0.968141229,0.742076469,0.574687499,0.242094303,0.280261216,0.525960391,0.746521685,0.819095088,0.423088541,0.586226309,0.567213673,0.738657991,0.401146435,0.881909869,0.101518611,0.983658957,0.805282886,0.786342657,0.85441884,0.855711949,0.829956976,0.772648679,0.572603052,0.573021253,0.945493281,0.971883096,0.927799347,0.460209333,0.775811373,0.250514286,0.959311384,0.847923958,0.646403972,0.443673948,0.848355489,0.498073483,0.013502896,0.313251597,0.900446952,0.760416612,0.919310122,0.427814161,0.418263991,0.862669466,0.751818087,0.75880011,0.878665283,0.96268819,0.760731531,0.475110872,0.820902341,0.506461955,0.435612739,0.401535276,0.533385848,0.34911707,0.374990281,0.661511683,0.213081352,0.047213997,0.122938411,0.417472025,0.625304466,0.915110987,0.626435692,0.591812903,0.69016424,0.648417713,0.765129037,0.77331097,0.572686745,0.304666367,0.338820749,0.676512272,0.965657552,0.121527703,0.811473335,0.802717153,0.770482675,0.643832398,0.842177243,0.362830711,0.379958125,0.018830477,0.768498399,0.690003918,0.627892314,0.219533778,0.82715432,0.320736624,0.017225873,0.48247103,0.638548496,0.603347054,0.714438318,0.670331437,0.541149569,0.089988731,0.206317095,0.725647263,0.773112487,0.881378175,0.546567448,0.880095766,0.718626898,0.018184129,0.788663372,0.4843324,0.108882661,0.672905872,0.869100245,0.440729247,0.647009607,0.14776364,0.96159311,0.053201562,0.729668695,0.991226548,0.179098787,0.077314874,0.175637933,0.478594797,0.684766613,0.017097048,0.925656831,0.819531273,0.689843497,0.706513737,0.570963226,0.599961689,0.242755503,0.639792597,0.646201804,0.93986588,0.423217543,0.381827166,0.998849523,0.667670996,0.797161449,0.331641257,1
0.696169461,0.920936333,0.972073801,0.507808006,0.941003867,0.713429885,0.981088993,0.950745463,0.802527097,0.986522831,0.824055978,0.841345431,0.892294389,0.633286982,0.98244366,0.809033339,0.935694688,0.748831059,0.142857143,0.821596471,0.490227901,0.240074179,0.912898627,0.188757844,0.047857347,0.936038158,0.843720804,0.370787371,0.502636116,0.12738287,0.959265708,0.857882211,0.779752689,0.942568212,0.63782206,0.246843819,0.319325629,0.947952139,0.917132096,0.365022381,0.920308983,0.979600678,0.784519069,0.945291924,0.077503115,0.935038399,0.07689934,0.781473639,0.727993522,0.879867602,0.042804109,0.316628616,0.911616322,0.478695915,0.760070383,0.99714522,0.516897982,0.922861781,0.922308051,0.17609577,0.691555236,0.059680013,0.101506043,0.935263467,0.764492345,0.948314819,0.825316318,0.247272539,0.690467521,0.677851983,0.186468415,0.929013338,0.263414685,0.603668962,0.608564441,0.146567498,0.670679114,0.820245169,0.420681816,0.66085307,0.974841725,0.967948269,0.214129854,0.597263657,0.601771734,0.747493941,0.933860486,0.650925656,0.832295605,0.481123115,0.929849049,0.616659444,0.195095172,0.816185147,0.172813535,0.533893606,0.849991242,0.117793966,0.795946776,0.385744552,0.681993682,0.381516826,0.855031601,0.698150109,0.902579167,0.690576496,0.558290906,0.178241463,0.467799877,0.51700458,0.518280439,0.757999318,0.89852108,0.48496036,0.34931046,0.930617737,0.637337275,0.36626546,0.980916665,0.560721744,0.745235515,0.954574395,0.833583412,0.960327617,0.903094701,0.045373927,0.220439727,0.24338149,0.469387755,0.432489885,0.805779686,0.130253935,0.525500246,0.947919293,0.182090861,0.396696133,0.964186733,0.837269483,0.856372114,0.173182096,0.79863093,0.984931714,0.310576508,0.567961575,0.968234678,0.162553054,0.782284014,0.113929884,0.87284042,0.820485628,0.53525829,0.448738367,0.62535,0.104731584,0.228919146,0.575357466,0.319158305,0.801254218,0.88631442,0.6895394,0.971974485,0.704464263,0.614124271,0.225486564,0.129304091,0.51486446,0.788076404,0.836956187,0.590785418,0.710661291,0.734011896,0.765533904,0.386752262,0.876553305,0.200259889,0.97262818,0.751986957,0.894487821,0.865129227,0.939228074,0.828692135,0.755102041,0.669859624,0.186138197,0.929050443,0.9548848,0.933904393,0.570800646,0.614573385,0.064693963,0.969100742,0.928548212,0.845415294,0.400680161,0.81412037,0.770767708,0.037827538,0.258569694,0.600744202,0.855562429,0.903355145,0.555572178,0.138940574,0.909591813,0.839828194,0.800988049,0.852757207,0.941889854,0.690358501,0.448979592,0.862161907,0.724230721,0.798657866,0.37899786,0.425710503,0.611047577,0.48208772,0.784726487,0.207231182,0.033004399,0.169829173,0.445211876,0.225982237,0.86472719,0.309517184,0.50222576,0.461723195,0.559769547,0.712661533,0.766837333,0.507707652,0.278448009,0.427405431,0.697427387,0.918853659,0.049068437,0.852757207,0.830709505,0.760070383,0.564835474,0.939332579,0.433394666,0.367346939,0.018047669,0.451345075,0.721389603,0.724651818,0.103662792,0.793744349,0.414302962,0.011531256,0.213049241,0.595392526,0.235536259,0.70163644,0.607134441,0.491948153,0.377050746,0.136260929,0.745950992,0.941809068,0.753952998,0.629415839,0.696314945,0.733121002,0.090242576,0.764391288,0.580038025,0.164837987,0.389691662,0.486384928,0.373713431,0.627924999,0.06122449,0.962817345,0.12107208,0.153287388,0.98807466,0.387325907,0.108396294,0.093740929,0.366884154,0.622967856,0.255175369,0.920216802,0.696799253,0.709425516,0.629840289,0.660731664,0.561153383,0.195404447,0.471401497,0.288327746,0.928604157,0.473524235,0.714944518,0.999360669,0.467063621,0.55054124,0.038337456,1
0.665588916,0.929708107,0.965190004,0.419489438,0.971652325,0.772400083,0.981164947,0.933410588,0.773059094,0.99178045,0.732178807,0.813779489,0.884121298,0.742191894,0.983971162,0.831644436,0.897874509,0.726419381,0.016955688,0.802342485,0.463208997,0.23214208,0.922451563,0.222326595,0.104099273,0.937119894,0.824695325,0.279813974,0.380212687,0.421555324,0.968818225,0.848720462,0.781082153,0.962146229,0.72045925,0.237081395,0.204081633,0.930132118,0.91677535,0.41497814,0.920934118,0.964249805,0.90926354,0.907939579,0.266590694,0.94024327,0.017740277,0.741166535,0.717788045,0.853695514,0.029231013,0.259611008,0.876931705,0.15801373,0.791504608,0.995572075,0.599889901,0.786819911,0.90654475,0.406846541,0.53896575,0.110082129,0.539641344,0.901190563,0.683876862,0.944540735,0.862300647,0.275473884,0.806467406,0.78072738,0.118255899,0.865710541,0.210456133,0.792763818,0.684624135,0.189168482,0.710921079,0.858530795,0.530702185,0.444329513,0.979435682,0.974271509,0.120069874,0.58224481,0.760394673,0.720867252,0.883861396,0.566020757,0.706623824,0.706968457,0.925727471,0.531402109,0.162835798,0.732294742,0.28116774,0.124705038,0.883481489,0.374346428,0.732603594,0.402518151,0.477251295,0.595977152,0.853386819,0.750335835,0.902895814,0.177971688,0.653400242,0.075979414,0.683076994,0.671438143,0.633899856,0.831152443,0.837109163,0.125817731,0.411042243,0.919149209,0.619935123,0.371260995,0.966200725,0.543938335,0.76576652,0.912953511,0.734676726,0.916150251,0.906791892,0.184419485,0.178335904,0.71554316,0.506543491,0.558530826,0.729142165,0.070011949,0.702449513,0.901035403,0.14632914,0.477380003,0.967701566,0.693018117,0.812125768,0.152070759,0.737868187,0.983751129,0.194443927,0.565060228,0.966263534,0.140422375,0.508989594,0.070011949,0.82401073,0.873834113,0.486967482,0.867294156,0.721437145,0.027716243,0.184047004,0.555652646,0.075251366,0.73825428,0.789104704,0.589067421,0.970919621,0.823055167,0.654020416,0.114548497,0.078134404,0.492792635,0.893235595,0.924241883,0.53408231,0.659908389,0.791729036,0.742154003,0.283837425,0.950029807,0.296248363,0.979219341,0.77572506,0.83956362,0.928849176,0.933276496,0.751173813,0.829003365,0.685567091,0.412854258,0.959974015,0.974102019,0.906978521,0.469932624,0.538385108,0.079547408,0.950057141,0.797180316,0.779778295,0.562059673,0.747987046,0.839581275,0.012168625,0.238228833,0.432761652,0.680406701,0.904060446,0.609290699,0.531701435,0.938553526,0.831261902,0.838642957,0.792568451,0.847815146,0.730159191,0.686308717,0.912045021,0.506789138,0.117645449,0.27844727,0.45581698,0.437636092,0.176503938,0.818153087,0.250580849,0.404258757,0.531202345,0.350764864,0.19513166,0.657261716,0.49549897,0.573437068,0.526182585,0.589067421,0.683627212,0.770477653,0.612244898,0.413836861,0.540218871,0.667556054,0.981421988,0.251025114,0.826018411,0.801441544,0.633837683,0.744528399,0.927363594,0.387392686,0.601232813,0.016540893,0.664034667,0.775317568,0.613649848,0.143358936,0.845018284,0.590142862,0.162404846,0.67512376,0.560693069,0.436123302,0.706475974,0.572099769,0.587265227,0.131234984,0.245823774,0.862519473,0.499821879,0.751319221,0.575902793,0.620139404,0.671073849,0.260026027,0.815139002,0.220148666,0.280202074,0.620547418,0.548064652,0.298917304,0.679746799,0.036301368,0.970762853,0.277265324,0.530052932,0.949550394,0.559023838,0.548528965,0.232859922,0.206547525,0.871471326,0.064503729,0.921736389,0.596539984,0.61657232,0.393985421,0.529613569,0.491884236,0.15392888,0.454915649,0.549731871,0.947004316,0.313113871,0.70179701,0.997897152,0.460424727,0.819607747,0.451126108,1
0.451426402,0.932965112,0.964333824,0.549916019,0.963302568,0.816721549,0.981216969,0.940721231,0.737330615,0.990895471,0.79058776,0.814699246,0.906383351,0.684796339,0.979793179,0.873915442,0.927544269,0.658942644,0.23230346,0.84742309,0.515976579,0.254108253,0.918673285,0.409996595,0.262462918,0.930548413,0.842630138,0.244295439,0.435439781,0.477344407,0.963622863,0.866503349,0.84635414,0.933834761,0.71726379,0.032640967,0.329339711,0.937689619,0.929458055,0.372895621,0.905355569,0.97250552,0.885137143,0.93854402,0.036489588,0.952027037,0.124634214,0.780842732,0.82039966,0.906144322,0.222410313,0.213749504,0.936117435,0.489712238,0.73815029,0.99687073,0.684481822,0.918484134,0.930322381,0.169067855,0.529114698,0.143520566,0.088314436,0.925729516,0.804980204,0.951112691,0.637941101,0.270548085,0.76711535,0.661479516,0.233290007,0.917317697,0.159174146,0.721279114,0.754158969,0.14679207,0.761173259,0.897986207,0.628871038,0.42964604,0.95113934,0.948987976,0.363921591,0.675432656,0.717945499,0.92077804,0.695423903,0.593395289,0.687658612,0.244897959,0.892996233,0.599840851,0.20158712,0.79813298,0.07801044,0.027687379,0.805506567,0.474534354,0.402361753,0.307276087,0.634013766,0.189758176,0.890022239,0.750223709,0.905947746,0.344506532,0.661917538,0.242471533,0.71096895,0.644474489,0.720398158,0.647292064,0.87981988,0.49440674,0.186046079,0.950214834,0.620991586,0.109981857,0.896097847,0.610724389,0.730010065,0.815909474,0.691044807,0.95578228,0.925376553,0.336886247,0.231972999,0.621383212,0.53190219,0.45594284,0.920229887,0.129599716,0.416386483,0.746513045,0.14549248,0.496522833,0.971661355,0.834771837,0.802533757,0.052543413,0.802138212,0.990215938,0.204081633,0.635169754,0.97956872,0.242471533,0.399800118,0.018539079,0.858056226,0.836860462,0.601592862,0.839526778,0.754735753,0.070410557,0.07708706,0.703408507,0.199898315,0.712972831,0.892922966,0.616565723,0.972374336,0.829887884,0.655416715,0.178965208,0.105276308,0.533098456,0.81234142,0.909845423,0.529114698,0.627800257,0.803876598,0.788980191,0.204081633,0.906156594,0.170764645,0.910750091,0.803460952,0.878839543,0.919619178,0.633830629,0.865763277,0.826010179,0.588716139,0.543173284,0.967276716,0.982989935,0.953152069,0.594888155,0.572376228,0.105276308,0.957525256,0.848177676,0.840012033,0.567139739,0.654341377,0.695520177,0.016188065,0.321351877,0.768937295,0.827495231,0.869638322,0.083340596,0.394752141,0.939904207,0.92240455,0.774325901,0.87976901,0.890069109,0.690790097,0.59147877,0.894696722,0.668537379,0.535900948,0.526143328,0.431432922,0.535793803,0.479291141,0.753363297,0.170764645,0.421490329,0.187450021,0.274604219,0.249582521,0.865992415,0.648657753,0.445522015,0.320083636,0.620730077,0.662354629,0.705071182,0.602198881,0.313807971,0.493608262,0.783686647,0.951141116,0.056493415,0.879595896,0.774694717,0.94219031,0.575169558,0.954362458,0.466848178,0.620860874,0.014473601,0.639668723,0.225881674,0.571063004,0.519837561,0.852770055,0.423538803,0.015492194,0.654964625,0.578722662,0.434644343,0.634196735,0.647463286,0.402022101,0.272590902,0.136390963,0.707859049,0.846578828,0.725259559,0.643138141,0.663389018,0.433205119,0.01871026,0.78784669,0.633891694,0.218870236,0.44883041,0.480533935,0.273349307,0.737291503,0.285185969,0.93256327,0.167925622,0.378495886,0.992348783,0.19292514,0.379086965,0.018186809,0.415620995,0.703130122,0.536542746,0.882655995,0.680191153,0.707313506,0.663171683,0.587024922,0.533748292,0.258216156,0.52301026,0.63321896,0.94760878,0.325508187,0.782548649,0.998926506,0.189299669,0.725464804,0.361407923,1
0.771538556,0.886459725,0.966549315,0.556676477,0.928568264,0.799495594,0.974386831,0.933269546,0.855196297,0.989384983,0.736906969,0.633159329,0.827515617,0.709911195,0.97905909,0.816843753,0.877995488,0.375374078,0.230198042,0.827053051,0.490130891,0.447840664,0.740876637,0.639999231,0.134447007,0.946004018,0.718840022,0.141368314,0.511536878,0.456441165,0.931314812,0.800457549,0.794076261,0.892411812,0.71676259,0.177116708,0.040816327,0.893770517,0.934851574,0.459157487,0.878007409,0.969857891,0.894799426,0.940946684,0.353365418,0.946487073,0.166153952,0.752537185,0.651096638,0.77454295,0.123313293,0.172960596,0.905006034,0.497831338,0.726073734,0.997186106,0.417851548,0.913773426,0.90685132,0.122881861,0.573841374,0.05429572,0.182556239,0.920505499,0.803750145,0.944613858,0.806234897,0.349534073,0.827735501,0.520500268,0.157476308,0.867367437,0.155820788,0.653660292,0.555072342,0.519658691,0.638804521,0.93554188,0.284066403,0.612768834,0.932576211,0.97168441,0.288657149,0.62398295,0.629532099,0.508985632,0.873668937,0.818855337,0.866418936,0.546521839,0.911066191,0.562305155,0.1814295,0.837271849,0.060748964,0.491466647,0.849455386,0.569945081,0.882545872,0.280714812,0.752458068,0.592249475,0.880054501,0.688081592,0.861852025,0.158785514,0.539680325,0.101617941,0.829942505,0.610236841,0.592249475,0.776732006,0.835278906,0.178569972,0.53090632,0.925254399,0.608370761,0.203521089,0.984085743,0.707114198,0.799078176,0.937245196,0.818509993,0.944107346,0.822704425,0.318411453,0.015122823,0.272966711,0.418264635,0.544664321,0.964635525,0.050592877,0.755772055,0.868741911,0.716952139,0.383447337,0.976699906,0.814865166,0.813679119,0.059789362,0.90548335,0.980432931,0.049502713,0.475749053,0.971918883,0.236402615,0.83104749,0.025127956,0.831177076,0.886504595,0.794201695,0.961138319,0.682785993,0.035434809,0.116451446,0.614409153,0.084158969,0.80896276,0.918786171,0.786100474,0.981729866,0.794608892,0.497614342,0.236402615,0.26885238,0.531493529,0.69403074,0.773289891,0.534604301,0.743187261,0.591836735,0.722157418,0.784570262,0.825080346,0.142486546,0.98113792,0.812168255,0.916212404,0.920170805,0.938947789,0.72248219,0.833281525,0.550016914,0.615373947,0.916622535,0.934551442,0.922069363,0.448474004,0.457802454,0.458073959,0.923749774,0.529087627,0.831241837,0.368623555,0.85617213,0.817447098,0.051132447,0.293565381,0.736949088,0.784961904,0.915685691,0.523634166,0.195121649,0.880242318,0.829115083,0.776867064,0.748268634,0.926447717,0.755094851,0.56029564,0.89190561,0.698834657,0.653585469,0.338766508,0.400369245,0.450654114,0.329623946,0.693928624,0.205207826,0.050049649,0.366558547,0.705850325,0.266497631,0.815467592,0.361357434,0.774577663,0.691959247,0.580080227,0.762510934,0.826876545,0.333573298,0.403544338,0.421681544,0.589357664,0.919680274,0.23191978,0.824187178,0.759535214,0.472520559,0.674057442,0.915712764,0.332819993,0.271826128,0.05325511,0.896918052,0.715812753,0.493457984,0.434046393,0.732976918,0.506161059,0.145773201,0.169601013,0.663243693,0.559241314,0.834834458,0.736696271,0.513804374,0.432304329,0.10592271,0.741580352,0.901024135,0.864852502,0.602619413,0.649949418,0.626272806,0.303774284,0.813751937,0.521862536,0.550290958,0.515306046,0.547814673,0.705899051,0.643683158,0.200861505,0.971947977,0.087113406,0.631917057,0.982514386,0.379519981,0.47600582,0.232488662,0.263629196,0.762875749,0.03995455,0.924150627,0.658929245,0.788586043,0.346517088,0.587609499,0.412701663,0.250946626,0.521339359,0.584080932,0.969911428,0.448979592,0.6482838,0.999586481,0.71091637,0.695100492,0.113789691,1
