0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.037026083,0.249599126,0.188757844,0.222326595,0.409996595,0.639999231,0.301206388,0.275475021,0.079042874,0.262705238,0.674244169,0.221272051,0.7388083,0.050276304,0.042276365,0.05811166,0.247053386,0.09633595,0.287818276,0.29839744,0.308973397,0.20624474,0.346216655,0.417171593,0.658129384,0.455427136,0.034882469,0.098423271,0.19468869,0.084575657,0.21830464,0.451610138,0.414745185,0.399758951,0.840484355,0.421977443,0.094185262,0.761511624,0.051280035,0.77782236,0.219210079,0.215969122,0.320108433,0.825790376,0.63506483,0.076767253,0.152991745,0.458436303,0.78784152,0.43718624,0.807985148,0.136226192,0.320745298,0.048424047,0.112954119,0.484397778,0.119725284,0.018462277,0.587797812,0.450231012,0.288536397,0.06949775,0.678266589,0.041471113,0.065830596,0.277973944,0.274243552,0.053812461,0.302324099,0.189707021,0.636178184,0.800584393,0.288626825,0.793987907,0.512460929,0.06122449,0.283960275,0.176107194,0.594502452,0.21078581,0.053749022,0.462728131,0.114533597,0.337618213,0.207393438,0.096313367,0.294366724,0.930456694,0.160367609,0.018023271,0.548443902,0.825556959,0.65373584,0.802438062,0.374875386,0.170842435,0.555078691,0.105360255,0.064192301,0.20747594,0.064701495,0.340647833,0.056028242,0.01574452,0.962084963,0.924608817,0.857656761,0.973004247
0.047857795,0.458470613,0.047857347,0.104099273,0.262462918,0.134447007,0.201200032,0.046399989,0.118419889,0.062728243,0.349701653,0.155465374,0.114161768,0.109939256,0.130709584,0.234431889,0.367668374,0.105460521,0.12244898,0.142857143,0.248916903,0.01701935,0.130756118,0.342272066,0.061106395,0.256620353,0.309215617,0.464472799,0.135371838,0.091615142,0.096239955,0.095261495,0.112380863,0.132395038,0.957084131,0.112352326,0.315923116,0.405654401,0.085473963,0.330855152,0.092699643,0.05986661,0.105329196,0.101352009,0.111420114,0.142489581,0.125975861,0.117484325,0.396010247,0.16157711,0.284725443,0.112904411,0.090727015,0.238656845,0.116952043,0.049960187,0.147197905,0.409633528,0.087101369,0.356899339,0.11041152,0.036152093,0.107108504,0.329105584,0.035218157,0.097957243,0.068337356,0.086905525,0.102040816,0.065209952,0.110180031,0.367346939,0.145643806,0.123201126,0.276924411,0.03402769,0.06122449,0.091885853,0.043901489,0.115201204,0.148169759,0.081632653,0.087739373,0.168637691,0.081632653,0.023435069,0.056937778,0.124382253,0.073697299,0.071898388,0.107612607,0.10792259,0.194300186,0.083342654,0.053882449,0.029409024,0.234676226,0.039756005,0.645718107,0.023000071,0.066059066,0.058695548,0.057473351,0.254452481,0.807197884,0.747543774,0.700805382,0.613497115
0.03915285,0.335504466,0.370787371,0.279813974,0.244295439,0.141368314,0.309781702,0.363760811,0.082840072,0.335102266,0.08660957,0.291695791,0.317707543,0.260169673,0.430877475,0.38906021,0.298393457,0.172707875,0.338968748,0.262831024,0.353805349,0.286607678,0.312907019,0.120076769,0.254227337,0.33610937,0.2843609,0.31989906,0.357179075,0.070658539,0.181304918,0.257050455,0.704577902,0.175442245,0.441761964,0.568660725,0.810998731,0.42901351,0.122966842,0.680182296,0.81950758,0.489795918,0.837102461,0.295004882,0.6803224,0.839568968,0.225845333,0.176092709,0.64025568,0.266939423,0.135716291,0.356665536,0.192015886,0.105895575,0.294545379,0.310803648,0.350820203,0.331015482,0.131220899,0.178312397,0.591595908,0.151800228,0.480273281,0.407582282,0.222611301,0.365690302,0.310850596,0.017787902,0.334668922,0.169137771,0.311468912,0.316892016,0.249380037,0.343715363,0.442495735,0.018556647,0.17203677,0.117083557,0.273755589,0.250145211,0.313439476,0.364945645,0.104770624,0.3293685,0.429508081,0.264442882,0.336882871,0.24911445,0.059871804,0.223529102,0.349661647,0.018754177,0.365553718,0.299742786,0.36338451,0.427832479,0.2603552,0.307308055,0.017246899,0.126084671,0.320109541,0.296105593,0.118842775,0.44734054,0.781314228,0.747580725,0.772434881,0.690838608
0.196962746,0.511852965,0.502636116,0.380212687,0.435439781,0.511536878,0.466394565,0.373737899,0.41306485,0.512498675,0.630859336,0.473871903,0.49620707,0.429397468,0.567329561,0.56470585,0.372138501,0.50266453,0.508546309,0.47296161,0.328694352,0.431074349,0.418540871,0.325679503,0.259298441,0.308050472,0.44200267,0.420114162,0.539146506,0.483271149,0.432817761,0.432167802,0.594204653,0.631305236,0.437238675,0.464643224,0.504092094,0.605976547,0.482282211,0.524643169,0.635537011,0.136917851,0.534246847,0.398046111,0.51170817,0.561102259,0.303724053,0.468876831,0.492140214,0.372897122,0.49573086,0.375009178,0.492438542,0.547760144,0.287521087,0.544851847,0.610554313,0.491791788,0.491636773,0.395174937,0.676174894,0.405671299,0.27748648,0.125603123,0.441362743,0.458673323,0.470431718,0.395353006,0.456405188,0.518757041,0.630447727,0.574231021,0.49939984,0.55183028,0.569682499,0.41507632,0.306122449,0.382320205,0.33425551,0.461407656,0.39498744,0.094219554,0.023079481,0.490722625,0.308764385,0.353281444,0.457699985,0.270498339,0.402910469,0.233365669,0.35844262,0.424710977,0.368346542,0.546480061,0.349620854,0.31543948,0.334168134,0.300710219,0.409818912,0.502478456,0.415694819,0.483009588,0.70182561,0.167742368,0.691994721,0.69142385,0.658720955,0.70170182
0.497982335,0.464672197,0.12738287,0.421555324,0.477344407,0.456441165,0.470488794,0.505433638,0.424996365,0.298752953,0.814365424,0.388089008,0.468829108,0.406805423,0.674965678,0.49327128,0.46728303,0.437162554,0.405611366,0.329195791,0.34057862,0.436936465,0.411986566,0.495785919,0.578295398,0.408854913,0.509527871,0.460230397,0.47396331,0.481238361,0.288686016,0.445483264,0.39631185,0.209444678,0.94720555,0.158163079,0.273524953,0.537396205,0.360396488,0.400758131,0.265080326,0.431605315,0.278644037,0.421979639,0.687730098,0.447758264,0.51113089,0.540116962,0.490641023,0.556995162,0.21847155,0.588776999,0.560260254,0.559709192,0.382910715,0.564621215,0.446075169,0.190090942,0.472378492,0.568277962,0.356056063,0.38987739,0.451875572,0.451319001,0.339148294,0.524642292,0.457778474,0.447619771,0.485265687,0.459410359,0.625608746,0.575529542,0.340041275,0.614855637,0.583872932,0.343781067,0.340645961,0.372011901,0.478820983,0.390538445,0.526656776,0.562413378,0.15048374,0.38943689,0.275964955,0.306554815,0.070922277,0.486103331,0.259570592,0.41876453,0.442903588,0.32604868,0.219311414,0.608356757,0.349798471,0.375630498,0.331602945,0.318124187,0.259009907,0.074544409,0.352988218,0.402672115,0.491191665,0.448325138,0.912006704,0.906822443,0.892589079,0.776500504
0.815974837,0.794473762,0.779752689,0.781082153,0.84635414,0.794076261,0.849903747,0.782541333,0.767691026,0.658512884,0.778211838,0.786286636,0.849870036,0.781893646,0.826510578,0.73605799,0.814630391,0.637744688,0.825543033,0.705318775,0.685139785,0.64425996,0.810963589,0.75679352,0.80632518,0.610478977,0.709275309,0.750430868,0.732349768,0.612168093,0.734641665,0.692010012,0.842575929,0.861442041,0.726442366,0.844810139,0.800576088,0.706034269,0.911018099,0.779228425,0.836221071,0.683393548,0.770438905,0.67764761,0.726826799,0.815312702,0.783980771,0.767269538,0.533309636,0.694696356,0.806216513,0.747071024,0.722728471,0.761320925,0.615789891,0.652657409,0.753765372,0.797749661,0.769736347,0.743683908,0.865713046,0.750933569,0.664949419,0.830459107,0.66965377,0.769386721,0.687268682,0.756442623,0.786948127,0.636270445,0.84760123,0.812731728,0.726031091,0.722949794,0.860530753,0.830895591,0.629916976,0.781577464,0.795413126,0.763948329,0.731651151,0.72402495,0.776865048,0.697661464,0.700380957,0.448226691,0.648481492,0.779595414,0.733723329,0.753560811,0.682073507,0.770022409,0.717619796,0.72975426,0.457809925,0.678019836,0.720887526,0.611090644,0.824124831,0.881061408,0.802531027,0.860210997,0.738271709,0.552023779,0.90367935,0.906735725,0.93548584,0.890265182
0.523107841,0.791917872,0.63782206,0.72045925,0.71726379,0.71676259,0.707673158,0.647326699,0.6565491,0.666015202,0.597802403,0.706092678,0.78897276,0.472185636,0.693165871,0.658681985,0.624205617,0.613617883,0.682971886,0.542070215,0.705015288,0.582685219,0.466147448,0.815431099,0.69234665,0.603269648,0.616022143,0.794781099,0.574102054,0.638448947,0.621348606,0.68057877,0.694234085,0.604788736,0.836386654,0.587277582,0.686730911,0.605034902,0.588448332,0.771491291,0.617216971,0.696926686,0.678909587,0.699332964,0.772692942,0.943205586,0.562050235,0.649846305,0.778676935,0.655077326,0.869262144,0.658303205,0.7994501,0.67194783,0.73178528,0.717525027,0.65833173,0.779135878,0.656137428,0.717835064,0.658960377,0.768922241,0.766059505,0.642268554,0.724370877,0.622081444,0.558487916,0.371271635,0.774207513,0.702882886,0.720008005,0.26606278,0.737326061,0.668723129,0.17033171,0.542050638,0.75448457,0.598113388,0.807488143,0.60751408,0.639759008,0.514168166,0.47164373,0.746246595,0.720552201,0.66619754,0.702211881,0.605366621,0.595091396,0.740555417,0.80864499,0.609795328,0.639311664,0.60952397,0.494617836,0.846298165,0.659942673,0.553784064,0.516132453,0.760144975,0.789658664,0.556030412,0.816990254,0.764257702,0.407490507,0.349706287,0.383423937,0.342677182
0.326530612,0.20960475,0.246843819,0.237081395,0.032640967,0.177116708,0.336493982,0.017816841,0.159767463,0.008138576,0.190304996,0.064578157,0.39223367,0.326819184,0.208929654,0.416926681,0.226012355,0.140458895,0.210061393,0.049405828,0.018123419,0.016656925,0.153059486,0.112670562,0.163316917,0.021313705,0.282994465,0.216121061,0.346860079,0.215304392,0.228600413,0.016970351,0.397731468,0.029166934,0.261100119,0.29399214,0.5502068,0.258777683,0.038940917,0.300451415,0.628512312,0.019506952,0.529078674,0.186513715,0.334434523,0.225800065,0.111995963,0.019328638,0.290598149,0.227944222,0.276427351,0.244738345,0.387043766,0.026926046,0.01838114,0.218439192,0.014350951,0.021856317,0.307384286,0.251957198,0.342047681,0.169575176,0.014797447,0.122735478,0.256878498,0.169806058,0.30999963,0.15820813,0.263145669,0.443180201,0.250228184,0.453706447,0.199497276,0.264341226,0.35511947,0.286612154,0.015374034,0.202179331,0.022406188,0.016732645,0.017076474,0.082257527,0.244289895,0.260396826,0.034797801,0.186584305,0.244187831,0.018041574,0.038513984,0.018986429,0.062474422,0.026241191,0.257101454,0.246915998,0.123518075,0.015536018,0.346342893,0.359287222,0.322389519,0.124279749,0.178242522,0.020164012,0.013960999,0.326808225,0.597423485,0.675725246,0.64270677,0.600899024
0.10523033,0.137715098,0.319325629,0.204081633,0.329339711,0.040816327,0.010179885,0.412876444,0.302102394,0.436734888,0.109649166,0.201406866,0.423281578,0.354023649,0.322529427,0.197065894,0.301084151,0.014246046,0.514373896,0.413164407,0.292311368,0.350552067,0.212875464,0.12864809,0.061805601,0.306118476,0.309368794,0.267282075,0.342472267,0.345383832,0.364534771,0.23330844,0.207659788,0.059532278,0.535956194,0.227282884,0.241700892,0.520102992,0.246423883,0.680615842,0.348086784,0.119186515,0.019734166,0.286486804,0.384477258,0.566015011,0.058688497,0.051260081,0.488041127,0.424322826,0.497817886,0.533530639,0.487487827,0.244162715,0.253556468,0.023201567,0.29494621,0.304095828,0.235896216,0.403312962,0.568059228,0.441554427,0.241311886,0.070394065,0.139020501,0.158098078,0.464211452,0.460718787,0.389354443,0.216327839,0.684671068,0.459638117,0.401320931,0.331061246,0.526260166,0.264562469,0.352282325,0.204878749,0.543016927,0.22840187,0.035346026,0.048674826,0.07089481,0.067965088,0.19465376,0.264875197,0.243950255,0.020228557,0.081632653,0.349504208,0.229734914,0.181923251,0.299321693,0.20843962,0.074185964,0.336125937,0.360037212,0.355179832,0.064921004,0.345068092,0.02000269,0.170736067,0.339378981,0.621557937,0.687568287,0.676927212,0.687067148,0.680519521
0.082218868,0.43837187,0.365022381,0.41497814,0.372895621,0.459157487,0.20248792,0.187059395,0.471622462,0.508003565,0.538622364,0.165613195,0.381965039,0.207451608,0.136246041,0.540341418,0.07672343,0.205473997,0.323229782,0.132760334,0.373185647,0.408819312,0.594357906,0.085822482,0.450755788,0.145725981,0.339329625,0.211229182,0.502955693,0.166268628,0.358505044,0.282078977,0.313951669,0.495150907,0.417589925,0.192468902,0.387180891,0.519404414,0.226941631,0.536999898,0.3383283,0.197953662,0.098793578,0.412804398,0.406371675,0.149767057,0.171239414,0.555073767,0.575095634,0.433041427,0.30839869,0.097916185,0.242539903,0.381000759,0.348668911,0.342289363,0.236541309,0.48294777,0.203309494,0.274999335,0.489613082,0.462065492,0.206292445,0.303728854,0.530380206,0.210206672,0.411012477,0.238808707,0.119714555,0.293579231,0.354789095,0.173061931,0.53124211,0.592761255,0.384251667,0.351962016,0.492606721,0.182494322,0.205044051,0.344874572,0.432394842,0.351271159,0.197698184,0.539573557,0.482735491,0.312080524,0.46281788,0.184844834,0.301069328,0.229359186,0.161100596,0.48892057,0.121551549,0.2718351,0.322060226,0.154149486,0.528318763,0.269389425,0.097407159,0.317504356,0.608085714,0.464841815,0.35367378,0.491858599,0.595812218,0.662725176,0.613020563,0.660171821
