RFC2,CCL5,CHURC1-FNTB///FNTB,PRKAR1A,WARS,YWHAZ,S100A11,CTSA,HMGB1,TPP1,MAT2A,STMN1,ODC1,CIRBP,PRDX6,H2AFZ,SSR1,SERP1,HADH,ANP32A,WTH3DI///RAB6A,ATP6V1B2,RAB5C,UBA2,AMD1,PCNA,PLS3,TOP2A,NDUFA5,MIR6733///EBNA1BP2,PHGDH,RRM1,RCN2,ZFP36,VAMP2,TIMP1,TPD52,PPP1R10,RYBP,FAM3C,CTDSPL,CDK2AP1,CPD,ATP6V1A,KIF5B,BIRC5,NEDD9,CUL4B,SHFM1,NDUFA1,UNG,FABP5,KLF10,USP1,DNAJC7,MPC2,ERLIN1,PRSS8,DHFR,CHMP2B,MYLK,NRIP1,ADAM10,PLOD2,SNRPD1,FOXO1,PKIG,HEXIM1,SERPINA1,FUCA1,PBX2,ADGRE5,S100A8,BTBD3,C2,SEC61B,SETDB1,TIMP2,RFC5,IL4R,HS2ST1,MAD2L1,SOCS2,MME,GGH,NDUFB6,GNS,PDE4B,TCF4,SEMA3C,PLCB4,CYBB,PAWR,RABGAP1,IQCJ-SCHIP1///SCHIP1,TYROBP,RAD51AP1,TMEM243,FCER1G,SRSF10,S100P,APOC1,ALOX5,LDOC1,OSTF1,PPP3R1,LSM7,SERPINB2,RIMS3,NAP1L3,HLF,HBG2///HBG1,LCK,NCF1C///NCF1B///NCF1,TAOK2,FOXN3,EXOSC9,TMPRSS2,HSPE1,STAT2,ITGB3BP,AREG,TCF7,POU2AF1,CD79B,CLDN10,PFDN4,CBR3,MPP6,SLC4A1,CDA,ALAS1,ALDH3B1,TRPM2,CD8A,EREG,KLRC4-KLRK1///KLRK1,HMGCS1,CLGN,CD2,ARID3A,CX3CR1,LOC401317///CREB5,CGREF1,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,CRHBP,NPY,KIAA1549///BRAF,WT1,ZNF135,PLA2G5,WNT10B,OPCML,CFP,FHIT,CD70,RAG1,IGLL1,LPAR2,WT1-AS,PPP3CC,PTPRC,RPL23AP32,GYPB,MOGAT2,CRYGD,IL4,CD46,OGT,OXT,SULT1B1,BLNK,CASP8,INHBC,FAM214B,ATP6AP1,SPIN2A,AVP,NAALADL1,LOC100996919///CD8B,CITED2,HCK,C9orf38,RBM3,CACNA1F,ATM,PTMA,PDIA6,EIF5,NAP1L1,MCM7,HMGB2,TMEM135///DNAJB6,SNRPB,DUSP6,SRI,LGALS3,DUT,STAG2,PAIP1,HNRNPDL,C10orf10,FOS,SLC39A8,PSIP1,RPA3,HDGFRP3,NXT2,TRAC,CCHCR1,SLC35D1,C3AR1,NCF2,CD247,MAGOHB///MAGOH,HIPK3,TEF,ITGAX,ABLIM1,DNTT,AKAP12,KRT10,FBXO9,NCR3,TCF3,FLI1,PEBP1,SLC6A8,IL13RA1,WDR1,TRAC///TRAJ17///TRAV20///TRDV2,CYP4A11,SC5D,GNAQ,MIR8071-2///MIR8071-1///IGHV4-31///IGHM///IGHG2///IGHG1,CYP3A43,CCNG2,ALAS2,VCAN,MRPL9,LRIG1,IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH,SOS2,CTAG1A///CTAG1B,EID1,TRO,COX11,VAMP3,FYB,IGLJ3,IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA2///IGHA1///IGH,YME1L1,NUDT3,TOP2B,SMARCE1,UBXN4,USP34,SERPINE2,ALDH1A1,PIK3R1,TMEM97,ANKRD12,RBL2,COL5A1,DDX3X,IGHM,MZT2A///MZT2B///PHGDH,BBX,MAST3,TSPYL5,LOC101060817///GCSH,GTF2H5,APITD1-CORT///APITD1,F2RL1,CD3D,CDV3,ATP6V0E2,PON3,AZIN1,GGA2,WIPI1,TBC1D30,FNBP1,FAM169A,PTPRD,RPS21,ZFPL1,RPS9,CDC42BPA,ARFIP1,CACNG2,PDE3B,PRF1,KTN1,VPS13A,MAP3K1,DENND4A,DUSP7,AASS,FSTL4,PLAUR,IGHD,IBTK,ESD,CYAT1///IGLV1-44///IGLC1,IGLC1,PCDH1,SNRPE,ZYX,PLD1,CTAG2,PICALM,RECK,IGKC,HSP90B1,SDHC,CCL13,PTPN12,APC,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,IGHA2///IGHA1///IGH,TRAT1,IGLJ3///IGLV@///IGLC1,BMS1P20,HBB,IGLL5,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH,IGKV1OR2-108,KYNU,HBA2///HBA1,IGKV1OR2-118,ZFAND5,NUCKS1,SLC39A9,DSG2,BEX3,FKBP3,IFT57,SLC25A37,ISOC1,C8orf33,REXO2,TNKS2,NUP50,REC8,CRIPT,DYSF,ARMCX1,EIF2AK3,EXOC5,TMEM38B,MRPL35,YEATS4,NIP7,NSMCE4A,PXMP2,FKBP11,DUSP26,ZBTB7A,RAB8B,JAM2,GIMAP4,CXorf57,KLF2,MIR631///NEIL1,EMCN,ROBO3,RWDD1,DPPA4,LSM14B,C2orf49,TMEM121,PCDH9,NUDT11,ANKFY1,KLHL12,ZNF334,ZC4H2,VPREB3,HELLS,SNX11,MAP9,ELMO2,FAM30A,OBSCN,POC1B-GALNT4///GALNT4,LOC101929479///LOC727751///LOC642423///GOLGA2P7///GOLGA2P10,ZCWPW1,FAM124B,ZCCHC6,TCL6,TBC1D3P1-DHX40P1///RNFT1,CISH,BACH2,TGFBRAP1,SNORA11E///SNORA11D///MAGED4///MAGED4B,C1orf21,VPREB1,TMEM14B,MIS12,TRAF3,RASSF4,HIST3H2A,HMGN5,IGK///IGKC,EHBP1L1,RPE,TFEB,TMEM8A,RNFT2,PAX5,SH3BP4,MIPEP,GNLY,ZNF710,GIMAP1-GIMAP5///GIMAP5,Class
0.555938953,0.336794164,0.296902947,0.795584689,0.396414566,0.962020031,0.581857194,0.943019457,0.970815778,0.972441539,0.870482063,0.935426253,0.962918167,0.953745494,0.93728081,0.947254986,0.961152341,0.888972335,0.828385135,0.57189977,0.189592059,0.949094606,0.586827855,0.938656666,0.874956531,0.77898576,0.287971033,0.013303534,0.773256348,0.835150901,0.766058702,0.824175571,0.872999638,0.967456552,0.545538199,0.941012934,0.10523033,0.067180797,0.842964343,0.633320865,0.18062622,0.774184121,0.01746049,0.457046428,0.51654146,0.528730702,0.326215607,0.756551324,0.858982455,0.923040848,0.89610408,0.911934184,0.877772743,0.469756402,0.402223988,0.847966872,0.895291571,0.327171522,0.869720118,0.534860842,0.377003681,0.846971711,0.874973028,0.098898685,0.885535942,0.538412472,0.64130851,0.769883849,0.401828087,0.636493903,0.839120761,0.83453279,0.972344831,0.818987735,0.492149931,0.89502408,0.900369908,0.371827832,0.767915767,0.288174712,0.508117566,0.641815262,0.791211894,0.261507775,0.792938915,0.598078344,0.663981704,0.410378222,0.657304776,0.014155557,0.524704044,0.274781007,0.03915285,0.752552612,0.399348752,0.615946808,0.702351982,0.865966909,0.825028873,0.455692913,0.220776997,0.214898949,0.404343131,0.280688584,0.52101807,0.125987147,0.905973173,0.154222903,0.552332662,0.084543051,0.047857795,0.992544309,0.05790671,0.531427587,0.630214075,0.76050078,0.529981267,0.621460959,0.862489725,0.572918193,0.754613687,0.66877601,0.158343995,0.042480318,0.285714286,0.637886773,0.773982679,0.139343647,0.036160067,0.944367358,0.109905196,0.861853706,0.433836616,0.790155652,0.701037789,0.259577006,0.857339813,0.337506676,0.326530612,0.740017243,0.760416399,0.453302844,0.202911911,0.034400781,0.759825054,0.497982335,0.2737787,0.570044242,0.392321621,0.032603861,0.677592485,0.348802078,0.627176459,0.333662334,0.305755783,0.48794174,0.009839999,0.963583079,0.457551732,0.446737097,0.399510012,0.942496759,0.554570021,0.624843435,0.1793066,0.091877481,0.52589482,0.876697088,0.895227923,0.256393017,0.770862994,0.140827121,0.550034971,0.187918115,0.599903402,0.918501634,0.40159002,0.056454699,0.054489454,0.585630316,0.88759046,0.676296217,0.585930145,0.911453116,0.267653726,0.403326719,0.981407104,0.715948494,0.875006016,0.950377583,0.912456911,0.961263435,0.860557307,0.928354871,0.964007302,0.055966555,0.683454235,0.968422376,0.619608215,0.910096328,0.966131672,0.160147979,0.990934083,0.774827814,0.910069752,0.847628629,0.212782102,0.695558151,0.509416863,0.205190262,0.662005722,0.899717865,0.441321471,0.698558832,0.425753485,0.732636846,0.642104504,0.400393707,0.4308752,0.350362693,0.119855543,0.763271921,0.931262103,0.248297581,0.945643306,0.969339707,0.945249189,0.281414554,0.698669422,0.564278692,0.712831676,0.677160962,0.751406328,0.910167169,0.977379582,0.837949249,0.81404485,0.959895107,0.185806599,0.692762762,0.249844483,0.080569623,0.859251837,0.776501782,0.291600383,0.107843323,0.722668041,0.915955397,0.704475942,0.420895238,0.52818169,0.523107841,0.671457694,0.908680078,0.92168885,0.872365058,0.706801296,0.820835308,0.313946779,0.546240782,0.681998539,0.296709481,0.230769393,0.078960651,0.867861519,0.711295013,0.85923389,0.35014082,0.520371681,0.037026083,0.815974837,0.706423915,0.406738145,0.639711037,0.722376892,0.665756235,0.805790356,0.482536365,0.518911424,0.6614298,0.251123131,0.333662334,0.399106521,0.46660436,0.11742199,0.860289804,0.424839409,0.981458959,0.678392391,0.662899583,0.063036636,0.718615121,0.891688369,0.775149135,0.196962746,0.467648624,0.454757232,0.470368897,0.351686524,0.332929151,0.219409495,0.520128872,0.019586294,0.936828383,0.980004559,0.398620826,0.40681474,0.427566114,0.929515698,0.680719511,0.282858402,0.742120413,0.96909765,0.948040444,0.415642255,0.446995498,0.134823773,0.449052927,0.783389001,0.221117407,0.972454949,0.428464784,0.671333452,0.518667251,0.998507554,0.649541555,0.837638687,0.374956251,0.572761736,0.99587141,0.891245356,0.963810305,0.761805615,0.479785185,0.030767661,0.108877383,0.804016261,0.57478941,0.836259304,0.849775556,0.579647053,0.899458032,0.764398117,0.717926052,0.286126841,0.230117617,0.319457721,0.62949333,0.459310685,0.672883086,0.384206156,0.55941977,0.671333452,0.490670357,0.677838817,0.71959676,0.910617854,0.030767661,0.851236204,0.264600228,0.082218868,0.24803842,0.028890425,0.923646495,0.099952747,0.064826904,0.700048542,0.251631967,0.12757615,0.28044599,0.699828287,0.555084072,0.110416782,0.335357741,0.843267052,0.051476555,0.09677007,0.301104356,0.328317536,0.052992959,0.571507155,0.333540413,0.493016203,0.287767109,0.081632653,0.12276947,0.097304812,0.521743348,0.214898949,0.758213982,0.062435044,0.822093636,0.92876245,0.517851688,0.949119507,0.193309986,0.213490227,0.037026083,0.877730217,0.524066735,0.520371681,0.120819299,0.298442789,0.00805071,0.983991459,0.10523033,0.328190681,0.227157974,0.366855722,0.092428346,0.283098003,0.276770235,0.28357632,0.599247626,0.653717682,0.830964693,1.0
0.526064607,0.75052474,0.542241479,0.874471508,0.769946293,0.96159311,0.642264441,0.945493281,0.95258449,0.976572967,0.888121915,0.838875151,0.947782184,0.941273895,0.931744068,0.970324086,0.959311384,0.788329476,0.760416612,0.508289287,0.338820749,0.914563017,0.381827166,0.821606972,0.819095088,0.898278292,0.097797746,0.52554314,0.676512272,0.574687499,0.604018989,0.854967114,0.730485108,0.971883096,0.760731531,0.93986588,0.137715098,0.122938411,0.807765536,0.564369743,0.133723107,0.868529905,0.514796781,0.411172303,0.705942534,0.506461955,0.254789773,0.774070203,0.811473335,0.857941603,0.696258547,0.910784338,0.881909869,0.662273192,0.849831723,0.85441884,0.938856006,0.320736624,0.757987485,0.417604209,0.175318662,0.888185257,0.765129037,0.01518453,0.871635389,0.536840285,0.775811373,0.541149569,0.773112487,0.664985078,0.810398675,0.746521685,0.991226548,0.667235502,0.525960391,0.897286993,0.772648679,0.250285996,0.539353665,0.774596858,0.572686745,0.704692074,0.847923958,0.242094303,0.570963226,0.768058824,0.586226309,0.828451168,0.66296943,0.045829667,0.018184129,0.397350054,0.335504466,0.714438318,0.401146435,0.842177243,0.423088541,0.788663372,0.915110987,0.475110872,0.770482675,0.242755503,0.706513737,0.712870704,0.554685947,0.54715226,0.820902341,0.713680187,0.320258222,0.066874738,0.458470613,0.994645384,0.729668695,0.4843324,0.639792597,0.839620508,0.661511683,0.573021253,0.751818087,0.718626898,0.804255088,0.30870244,0.330662901,0.591812903,0.499019235,0.627892314,0.611517998,0.160744969,0.066874738,0.959297139,0.219533778,0.829956976,0.563702176,0.689843497,0.880095766,0.138586095,0.84239157,0.523342349,0.20960475,0.773079389,0.647009607,0.626966324,0.05448159,0.101518611,0.869479376,0.464672197,0.672905872,0.57543391,0.331641257,0.047213997,0.694094873,0.418263991,0.599961689,0.567213673,0.648417713,0.441591894,0.051903755,0.956572008,0.517710068,0.445496028,0.077314874,0.944725312,0.397614088,0.900446952,0.213081352,0.34911707,0.022351322,0.914534478,0.919310122,0.271387646,0.819531273,0.417472025,0.700375537,0.460209333,0.816806432,0.904874022,0.480041534,0.177537159,0.183673469,0.646201804,0.927799347,0.742076469,0.497862841,0.88924709,0.263636646,0.458470613,0.980953904,0.864406073,0.817224551,0.894344083,0.899106605,0.963705366,0.82715432,0.880565533,0.968141229,0.426164827,0.881378175,0.960691445,0.572603052,0.75880011,0.951377989,0.429608676,0.987390578,0.819141048,0.927219928,0.765984658,0.309553955,0.56293738,0.797161449,0.313251597,0.725647263,0.910488976,0.699258919,0.643832398,0.504518838,0.64471479,0.374990281,0.625304466,0.427814161,0.1784764,0.081632653,0.802717153,0.937148078,0.254345175,0.800630881,0.94414481,0.929037592,0.670331437,0.423217543,0.662906207,0.830759681,0.689361644,0.653845992,0.925656831,0.994310084,0.680754993,0.854085698,0.949681265,0.435612739,0.674137826,0.094513398,0.69016424,0.765574366,0.09940663,0.604018989,0.034934375,0.775220665,0.90051961,0.498073483,0.871419616,0.719925883,0.791917872,0.619368145,0.9417351,0.928864406,0.845171281,0.773410145,0.74098427,0.397482112,0.855711949,0.797898093,0.595610797,0.739929556,0.250514286,0.932403077,0.768498399,0.944660219,0.690003918,0.68650597,0.324983713,0.794473762,0.584310976,0.470773246,0.017097048,0.826557962,0.604093544,0.615795079,0.603347054,0.351932073,0.666112547,0.401535276,0.572603052,0.623698956,0.175637933,0.330662901,0.786342657,0.121527703,0.977112094,0.013502896,0.492754675,0.517172845,0.805282886,0.77331097,0.901163427,0.511852965,0.621271819,0.533385848,0.14776364,0.017225873,0.24120794,0.434094147,0.914033898,0.242315041,0.922667816,0.983658957,0.869100245,0.224489796,0.683180295,0.968786845,0.443673948,0.052554912,0.851600132,0.860191579,0.96268819,0.779712096,0.586861694,0.205482974,0.306814219,0.441222571,0.918365235,0.985626518,0.48247103,0.955743356,0.882152866,0.998849523,0.933908314,0.755567636,0.848355489,0.660046321,0.996931148,0.905771512,0.975595737,0.891891476,0.565795151,0.141590234,0.50183569,0.826403054,0.395359149,0.870958352,0.578480628,0.641031229,0.839330022,0.701751664,0.598214617,0.565510623,0.325913512,0.878665283,0.48563805,0.546567448,0.694040559,0.366239472,0.570310502,0.362830711,0.360474555,0.489086956,0.646403972,0.802237552,0.307846713,0.638548496,0.324672665,0.43837187,0.306122449,0.018830477,0.965657552,0.446703034,0.206317095,0.379958125,0.712007967,0.146958524,0.396024883,0.196992351,0.053201562,0.360316538,0.137715098,0.715757324,0.639516604,0.034416808,0.626435692,0.334385887,0.222033718,0.584391058,0.015978539,0.583910202,0.028976197,0.192376484,0.476915062,0.085285707,0.478594797,0.267072002,0.738657991,0.010447266,0.775384538,0.898467449,0.440729247,0.862669466,0.108882661,0.226227297,0.249599126,0.831839202,0.478036133,0.695178872,0.089988731,0.667670996,0.013072144,0.99299864,0.179098787,0.394155485,0.304666367,0.428193106,0.067483649,0.684766613,0.280261216,0.116334475,0.608895351,0.682740996,0.840019124,1.0
0.420681816,0.516897982,0.506197329,0.889414322,0.845625942,0.962817345,0.839301278,0.929050443,0.967948269,0.964186733,0.895532256,0.856372114,0.960327617,0.942568212,0.920936333,0.968234678,0.969100742,0.892294389,0.855562429,0.629557397,0.427405431,0.935263467,0.714944518,0.857882211,0.836956187,0.88631442,0.142857143,0.782284014,0.697427387,0.614124271,0.691555236,0.87284042,0.727993522,0.9548848,0.690358501,0.928604157,0.319325629,0.169829173,0.820485628,0.558290906,0.146567498,0.902579167,0.818221883,0.674050249,0.702015425,0.724230721,0.558465312,0.706702639,0.852757207,0.930617737,0.824055978,0.922308051,0.876553305,0.696169461,0.84055235,0.865129227,0.914191718,0.414302962,0.816185147,0.396696133,0.316628616,0.784519069,0.712661533,0.220439727,0.911616322,0.53336695,0.614573385,0.491948153,0.941809068,0.702204692,0.808237555,0.788076404,0.98807466,0.601771734,0.51486446,0.917132096,0.755102041,0.687507939,0.597263657,0.745235515,0.507707652,0.764492345,0.928548212,0.225486564,0.660731664,0.809033339,0.710661291,0.849991242,0.525500246,0.042804109,0.090242576,0.575786379,0.370787371,0.70163644,0.386752262,0.939332579,0.590785418,0.764391288,0.86472719,0.448979592,0.760070383,0.195404447,0.629840289,0.481123115,0.674861299,0.53336695,0.862161907,0.526221865,0.322966008,0.113929884,0.047857347,0.986522831,0.153287388,0.580038025,0.471401497,0.825316318,0.784726487,0.186138197,0.839828194,0.733121002,0.781473639,0.748831059,0.283699514,0.50222576,0.467799877,0.724651818,0.698150109,0.059680013,0.046626072,0.820245169,0.103662792,0.828692135,0.691880673,0.709425516,0.696314945,0.24338149,0.623981026,0.512598656,0.246843819,0.616659444,0.627924999,0.66085307,0.113929884,0.200259889,0.933860486,0.12738287,0.389691662,0.566698875,0.038337456,0.033004399,0.558726696,0.138940574,0.561153383,0.734011896,0.559769547,0.432489885,0.240074179,0.974841725,0.766804008,0.48376726,0.108396294,0.91704957,0.262075113,0.600744202,0.207231182,0.611047577,0.134442634,0.904283185,0.903355145,0.319158305,0.696799253,0.445211876,0.737509632,0.570800646,0.686070947,0.941003867,0.319325629,0.263414685,0.48496036,0.288327746,0.933904393,0.704464263,0.519550211,0.912898627,0.186468415,0.723682156,0.98244366,0.929013338,0.81183272,0.920308983,0.903094701,0.979600678,0.793744349,0.936038158,0.971974485,0.385744552,0.753952998,0.972073801,0.669859624,0.800988049,0.959265708,0.182090861,0.984931714,0.843720804,0.947952139,0.837269483,0.36626546,0.663809979,0.55054124,0.258569694,0.745950992,0.747493941,0.830874921,0.564835474,0.637337275,0.621586743,0.48208772,0.225982237,0.555572178,0.448738367,0.478695915,0.830709505,0.922861781,0.365955404,0.88598058,0.933539302,0.948314819,0.607134441,0.473524235,0.746387185,0.690467521,0.631180003,0.51700458,0.920216802,0.986872158,0.518280439,0.761951998,0.805779686,0.798657866,0.677851983,0.228919146,0.461723195,0.737345154,0.058102555,0.567961575,0.07689934,0.841345431,0.922217929,0.770767708,0.743196711,0.61019897,0.63782206,0.60605659,0.935038399,0.929849049,0.818067039,0.670503725,0.947919293,0.130253935,0.939228074,0.832295605,0.660306298,0.620125281,0.064693963,0.907117253,0.451345075,0.945291924,0.721389603,0.726996024,0.53525829,0.779752689,0.633286982,0.507808006,0.255175369,0.603668962,0.733850168,0.6895394,0.235536259,0.259356393,0.6592093,0.37899786,0.415812131,0.757999318,0.093740929,0.172813535,0.894487821,0.049068437,0.981088993,0.037827538,0.4597068,0.34931046,0.751986957,0.766837333,0.935694688,0.502636116,0.447892082,0.425710503,0.06122449,0.011531256,0.266960505,0.43455275,0.795946776,0.247272539,0.950745463,0.97262818,0.486384928,0.190369963,0.801254218,0.957779537,0.400680161,0.043454993,0.802527097,0.860885648,0.941889854,0.741019001,0.643369911,0.195095172,0.373866297,0.520813953,0.681993682,0.980916665,0.213049241,0.826927415,0.682162497,0.999360669,0.772366043,0.381516826,0.81412037,0.62535,0.99714522,0.882284276,0.976597219,0.954574395,0.45029649,0.045373927,0.34931046,0.821596471,0.469387755,0.79863093,0.65767799,0.670679114,0.855031601,0.845362592,0.590542218,0.760070383,0.532839301,0.852757207,0.490227901,0.629415839,0.544527853,0.214129854,0.552556468,0.433394666,0.543207742,0.608564441,0.845415294,0.879867602,0.162553054,0.595392526,0.64780839,0.365022381,0.690576496,0.018047669,0.918853659,0.178241463,0.136260929,0.367346939,0.713429885,0.077503115,0.546446111,0.38880001,0.12107208,0.17609577,0.101506043,0.787697037,0.633216619,0.104731584,0.309517184,0.117793966,0.533893606,0.609986371,0.025808842,0.560721744,0.059680013,0.188107629,0.464096889,0.07689934,0.366884154,0.133983973,0.765533904,0.146973005,0.724272865,0.909277944,0.373713431,0.909591813,0.164837987,0.173182096,0.188757844,0.89852108,0.575357466,0.476245967,0.377050746,0.467063621,0.310576508,0.988512468,0.387325907,0.469514069,0.278448009,0.518280439,0.046002652,0.622967856,0.129304091,0.30987102,0.650925656,0.552556468,0.833583412,1.0
0.530702185,0.599889901,0.511269541,0.887814595,0.84376587,0.970762853,0.3114927,0.959974015,0.974271509,0.967701566,0.882936936,0.812125768,0.916150251,0.962146229,0.929708107,0.966263534,0.950057141,0.884121298,0.680406701,0.514089187,0.540218871,0.901190563,0.70179701,0.848720462,0.924241883,0.789104704,0.016955688,0.508989594,0.667556054,0.654020416,0.53896575,0.82401073,0.717788045,0.974102019,0.730159191,0.947004316,0.204081633,0.531202345,0.873834113,0.653400242,0.189168482,0.902895814,0.661763964,0.644519224,0.666175587,0.506789138,0.316313751,0.726855784,0.826018411,0.919149209,0.732178807,0.90654475,0.950029807,0.665588916,0.78630229,0.928849176,0.882827766,0.590142862,0.732294742,0.477380003,0.259611008,0.90926354,0.683627212,0.178335904,0.876931705,0.501581249,0.538385108,0.587265227,0.499821879,0.652261782,0.696049944,0.893235595,0.949550394,0.760394673,0.492792635,0.91677535,0.829003365,0.691721233,0.58224481,0.76576652,0.612244898,0.683876862,0.797180316,0.114548497,0.529613569,0.831644436,0.659908389,0.883481489,0.702449513,0.029231013,0.260026027,0.524729929,0.279813974,0.706475974,0.283837425,0.927363594,0.53408231,0.815139002,0.657261716,0.686308717,0.633837683,0.15392888,0.393985421,0.706968457,0.694189996,0.45879905,0.912045021,0.243592669,0.25495781,0.070011949,0.104099273,0.99178045,0.530052932,0.220148666,0.454915649,0.862300647,0.818153087,0.412854258,0.831261902,0.671073849,0.741166535,0.726419381,0.398821842,0.573437068,0.683076994,0.613649848,0.750335835,0.170451141,0.086298342,0.858530795,0.143358936,0.751173813,0.800586755,0.61657232,0.620139404,0.71554316,0.691094101,0.595413015,0.237081395,0.531402109,0.679746799,0.444329513,0.03494949,0.296248363,0.883861396,0.421555324,0.620547418,0.607147391,0.451126108,0.404258757,0.486100076,0.531701435,0.491884236,0.791729036,0.589067421,0.558530826,0.23214208,0.979435682,0.805389173,0.561767438,0.548528965,0.918745004,0.508746015,0.432761652,0.250580849,0.437636092,0.109431087,0.921749691,0.904060446,0.075251366,0.596539984,0.350764864,0.774011148,0.469932624,0.684375322,0.971652325,0.257093195,0.210456133,0.125817731,0.549731871,0.906978521,0.823055167,0.504074191,0.922451563,0.118255899,0.714285714,0.983971162,0.865710541,0.850500046,0.920934118,0.906791892,0.964249805,0.845018284,0.937119894,0.970919621,0.402518151,0.751319221,0.965190004,0.685567091,0.838642957,0.968818225,0.14632914,0.983751129,0.824695325,0.930132118,0.693018117,0.371260995,0.52191288,0.819607747,0.238228833,0.862519473,0.720867252,0.456565709,0.744528399,0.619935123,0.635325024,0.176503938,0.19513166,0.609290699,0.867294156,0.15801373,0.801441544,0.786819911,0.327459195,0.939799385,0.938402696,0.944540735,0.572099769,0.313113871,0.621631892,0.806467406,0.60075969,0.671438143,0.921736389,0.980220579,0.556250769,0.757764356,0.729142165,0.117645449,0.78072738,0.184047004,0.526182585,0.724784875,0.057927479,0.565060228,0.537414146,0.813779489,0.932722405,0.839581275,0.597741685,0.558629504,0.72045925,0.645700994,0.94024327,0.925727471,0.824315345,0.63489225,0.901035403,0.070011949,0.933276496,0.706623824,0.690707293,0.606377324,0.079547408,0.918491327,0.664034667,0.907939579,0.775317568,0.745388864,0.486967482,0.781082153,0.742191894,0.419489438,0.064503729,0.792763818,0.796666666,0.589067421,0.436123302,0.505311768,0.627308111,0.27844727,0.186632572,0.831152443,0.232859922,0.28116774,0.83956362,0.251025114,0.981164947,0.012168625,0.56457862,0.373194085,0.77572506,0.770477653,0.897874509,0.380212687,0.729377294,0.45581698,0.036301368,0.162404846,0.203116627,0.552236853,0.732603594,0.275473884,0.933410588,0.979219341,0.548064652,0.356745738,0.73825428,0.963873232,0.562059673,0.060575432,0.773059094,0.857488527,0.847815146,0.686555378,0.622509239,0.162835798,0.244247041,0.46379138,0.477251295,0.966200725,0.67512376,0.842521399,0.773387856,0.997897152,0.665107741,0.595977152,0.747987046,0.721437145,0.995572075,0.827424331,0.961395084,0.912953511,0.495883303,0.184419485,0.411042243,0.802342485,0.506543491,0.737868187,0.636311051,0.710921079,0.853386819,0.684126232,0.71414247,0.791504608,0.489795918,0.792568451,0.463208997,0.575902793,0.671697983,0.120069874,0.158459671,0.387392686,0.581968204,0.684624135,0.779778295,0.853695514,0.140422375,0.560693069,0.18699784,0.41497814,0.177971688,0.016540893,0.981421988,0.075979414,0.245823774,0.601232813,0.772400083,0.266590694,0.602097822,0.476219173,0.277265324,0.406846541,0.539641344,0.680356009,0.635880206,0.027716243,0.49549897,0.374346428,0.124705038,0.551527957,0.004694183,0.543938335,0.110082129,0.106793097,0.556549313,0.017740277,0.206547525,0.592735746,0.742154003,0.015191216,0.734102874,0.818153087,0.298917304,0.938553526,0.280202074,0.152070759,0.222326595,0.837109163,0.555652646,0.59718163,0.131234984,0.460424727,0.194443927,0.983535268,0.559023838,0.425478601,0.413836861,0.633899856,0.039559087,0.871471326,0.078134404,0.095132534,0.566020757,0.537900132,0.734676726,1.0
